RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
98515,95965,Oroville,CA,Chico,Butte,5262,,,,,,,,,,78649,71822,68085,64754,64207,66202,67806,68322,69231,70224,70972,72038,73437,74556,75036,74759,75227,76484,76827,75953,75452,74871,74146,74207,75032,75975,76705,77182,78425,80114,80438,79454,78811,78355,78321,79313,80840,82386,83979,85037,86052,86898,87353,87479,87687,87384,87061,87226,87729,87951,87291,86631,87229,88499,89338,89929,90893,91865,92942,94388,95975,97247,97620,97986,99255,101272,102931,104050,105144,106475,107751,109304,111451,113546,116292,119702,123384,126420,128775,130284,132303,134572,137090,139788,142649,145385,148194,151756,155576,159644,163163,165993,168715,172917,177663,181701,184575,187133,190242,193771,196801,200001,204479,209323,213176,215939,217319,217602,217869,219408,221701,222884,222248,220414,218029,216598,216144,215393,214578,214284,214643,215395,215653,215375,215149,214366,212664,211092,210250,209033,206535,203239,199722,196891,194582,192266,189878,187403,183742,179656,176362,173842,170783,167320,164280,161901,159319,155946,151725,148374,147165,146932,145864,144122,141907,139329,136342,133076,130482,128368,126762,126026,125886,124816,123189,121205,120682,121681,122762,120810,118020,117006,117063,116945,117255,117476,115683,113703,112801,112541,111669,111472,110862,109793,109729,109181,108007,107142,107211,107661,108779,109773,111665,114453,117340,119805,121378,122395,122800,123307,124056,124510,124369,124458,124915,126357,127855,128514,129348,130657,131140,131663,133341,135938,138385,140418,142138,143984,145876,147479,148361,149104,150100,151196,152455,153790,154637,155415,156620,158061,159519,160799,161292,162135,163957,166409,168971,171267,172968,174588,175286,175501,177368,180546,183239,185138,186079,186805,189192,192315,194005,194373,195020,196094,197019
98519,95969,Paradise,CA,Chico,Butte,2812,,,,,,,,,,90586,86525,85759,86023,88901,93559,97102,98429,100051,101317,101754,101907,102320,102536,102672,102523,104204,107026,108310,107608,107141,106600,106605,107277,108299,109435,110396,110442,111845,114305,115363,114402,113902,114119,115509,117630,119691,120979,121861,122663,125037,127429,127923,127253,127717,128038,128427,129315,130799,132415,133799,134819,136676,138816,139699,139794,140285,141078,142208,143964,145805,147683,149152,150314,151362,153312,156452,159733,162533,165287,168149,170989,174226,177393,180261,182814,185756,188690,191068,193104,195666,198306,200770,203473,206691,210214,213836,218559,224151,231024,237719,242431,245339,248936,252906,255900,257903,260173,263826,267308,270044,272667,275678,278353,280721,282622,282823,281628,280131,279801,279948,280224,279525,277478,273715,270768,268936,266504,264370,264651,266137,266687,266620,265997,264480,261401,258522,256832,256136,254993,252406,248493,244567,241035,236912,232944,229880,226299,221487,217386,214710,212582,210474,208246,206167,204134,202017,199637,196459,193948,193655,194384,194010,192518,190856,190072,189352,186918,183573,181065,179459,178669,179115,178620,176612,174985,174018,171535,167800,164358,161962,160219,158423,156527,154984,153502,151457,149475,148426,148050,148117,148818,149649,149664,150625,152379,152158,150499,149795,149731,150545,152753,155360,158809,162700,165669,167808,170665,173878,176682,178773,180143,180816,181714,183073,183433,183074,183385,184830,185737,185350,185050,186703,189589,192039,193225,194003,195272,196894,198357,199404,199565,200060,201714,203301,204248,205006,206100,207947,210300,213551,217797,219852,219856,221246,224460,227643,230531,233529,236351,237902,238768,238989,238536,238886,240813,242499,243631,245109,247279,248661,249410,250562,251696,252129
98052,95222,Angels,CA,,Calaveras,10653,132374,131850,132770,134096,134127,134359,134431,134259,134288,134822,134961,135134,135461,135400,135113,134552,133226,132019,132832,133577,134208,135880,138062,138479,138645,139973,142709,144156,144553,144735,144884,143764,143236,143447,143656,144435,146789,147326,146280,146556,147650,147996,148428,150147,151152,154407,158526,160455,160106,161293,160713,158187,155684,155178,154819,155847,157501,156942,155186,155220,156484,158050,159676,161151,163442,165026,166316,167850,169852,171129,172598,175159,178067,180072,182515,186179,190191,194314,198550,201728,203296,204388,204233,202602,201501,202130,203686,206786,210515,214968,220531,226941,232637,237802,243409,249591,255380,262251,270678,277690,284597,292468,299281,304275,309385,314832,321487,328645,334555,337112,337259,336665,335417,335973,338832,341047,343331,346066,348487,352517,356665,359846,364498,368588,370791,364562,348425,333284,326768,323363,321473,321844,325127,328013,326588,322360,318426,316623,318275,319668,317047,312084,307077,300169,291203,280236,269120,260072,253867,249465,246152,243615,241346,238546,234763,231278,228794,225646,221606,218477,216412,214939,214199,213507,212100,209910,205187,198362,192053,190153,193640,199671,202508,201696,200791,199521,196445,192803,190324,186658,181480,175479,170625,167549,165162,163487,162934,163246,163194,164880,168742,173169,175367,176275,176516,174619,172573,171832,171682,172292,173359,174326,176647,180843,185518,191456,196451,198199,198897,200009,199620,198895,200300,201767,203265,207305,213141,217655,218523,218564,219757,222303,224435,225504,225311,224509,223063,222600,224810,226704,227425,229775,234848,239178,241426,243427,245947,247928,248352,248649,250539,253836,259303,265683,270356,273353,275232,274101,274897,280843,284956,283201,281201,281671,281467,280599,278587,277907,280079,284197,287260,287668,286688,286737
98053,95223,Arnold,CA,,Calaveras,10139,130341,129101,131493,133197,132240,132328,133754,133868,133020,132067,130867,129654,129432,130021,130149,130778,131326,131010,130634,130143,129493,130134,130995,131684,132785,135091,137718,138991,140096,141812,142809,143106,142747,141346,140880,142723,145399,146726,146373,145969,147039,148949,150122,151521,152534,155587,160937,164441,163524,162192,159900,157182,155375,154838,155844,159545,167017,173818,177384,180493,185040,188088,190209,193051,196562,199675,202868,206039,208841,211361,213517,215179,217565,220431,224855,231416,237328,241248,245060,248221,249448,250066,251524,253511,255506,257621,260186,262741,265706,269449,273034,276464,280010,284630,290080,296483,303492,311568,320075,328752,337441,345209,350773,355137,360026,365206,370824,377357,384019,389318,393312,396148,398502,401150,403274,404490,405841,406675,406140,405928,405781,406588,408526,407880,402769,395985,390325,386599,384769,382577,380744,381337,385601,389188,387881,382879,378650,376826,377583,377391,374052,368684,363307,355266,344690,332177,320157,310379,304081,298970,293763,289185,286006,282553,278102,274087,271177,267315,262773,259486,257483,255655,254036,251989,249438,246589,241106,233396,226540,224879,228800,235235,238438,237687,236223,234453,230862,226501,223543,219803,214279,207454,201694,198672,197151,196215,195687,195575,195032,197137,202426,208063,209986,210317,210163,208035,205864,205167,204321,203905,205014,207112,210216,214826,220242,226843,232218,233773,233619,234178,233441,231327,230947,232121,234226,238071,243613,248667,250425,251777,253863,256518,257763,256995,254928,254200,253246,252130,252786,253551,254040,256224,261236,265495,267387,268555,272503,274324,269831,262315,257762,255648,255333,257175,259318,259108,261229,269599,275783,273984,273310,279261,287258,292764,296212,294394,288605,286134,288311,290147,291905,294697,295959,296262
98058,95228,Copperopolis,CA,,Calaveras,9984,162151,162582,163599,163392,162312,161804,161447,161891,162038,161097,160323,161930,164267,163885,162021,161773,161384,160620,162706,164222,164156,165980,169606,171577,172362,172171,173002,175010,178744,181870,182005,179828,179122,179333,179867,181552,183970,184714,183209,182032,181211,181072,182220,184632,185362,187967,191721,193715,192098,191399,189781,186906,185881,188722,189917,189266,191187,195064,198888,201267,203657,210885,221569,228545,228178,228294,232858,239496,246294,249531,245357,241366,246018,250336,255333,267874,285556,292802,294812,298933,303095,304367,305581,302682,296986,293358,290984,284956,280350,282050,286856,289756,291896,296239,304745,316346,326052,334353,342759,350879,357633,364907,372212,379658,386969,393568,399571,408491,417673,422994,426620,431370,434441,436960,440755,445745,450253,453930,456294,460114,462931,466579,469420,471823,474720,471671,460240,450417,446555,443670,442278,443615,449489,454351,452811,446324,440146,437755,437947,435227,429019,422143,416520,408550,397888,384111,370216,358127,349767,343189,337480,332319,328257,323713,318360,313515,309646,304721,299388,294853,291167,288328,286957,285074,282039,278479,272138,263217,254945,252697,256911,264013,267262,266072,264205,262306,258689,254221,250908,245917,238714,230358,223814,220291,218048,216901,216502,216719,216217,218083,222713,228265,230319,230149,229145,226939,224831,223734,223045,223995,225818,227993,231326,236526,242252,249119,254368,255831,256389,257876,258025,256771,257177,257889,258604,261640,267696,274576,278307,280567,283047,286670,289299,290154,288744,287195,286120,286645,289758,293544,296591,299260,303450,307923,310986,314201,319995,325967,329581,331490,333379,334118,334602,335833,337390,337425,337939,338970,342638,345629,345295,343620,345120,347588,350369,352678,352508,351242,351823,353665,353940,352691,352613,353885
98072,95247,Murphys,CA,,Calaveras,9848,142565,141729,142897,143689,143239,143395,144123,144764,145029,145389,145894,146696,147565,147203,146253,146242,146335,146362,147935,148304,148690,151723,155360,155926,156101,156964,159547,161711,162864,162352,161336,159774,159724,160146,160864,162318,164595,165474,164717,163985,164503,165160,166142,168209,168985,171618,176319,178238,176220,176005,175582,173352,170986,171101,171275,172271,174002,173734,170644,170450,172998,175205,176681,181687,189350,196391,202972,210483,218508,223651,227078,230470,235412,240255,245324,249138,251702,253797,256692,259497,262210,265435,271056,278828,286025,291017,295803,300010,304415,308658,311751,314395,316767,321057,327847,335582,343566,352959,362700,372440,378951,383655,387223,391106,394515,397664,397763,397489,398936,403986,410877,417513,424923,432102,436830,439141,443089,447490,451289,453918,452578,448736,444720,438444,430169,424987,422879,421500,420631,419684,419364,421615,427503,431399,429761,424926,420877,418079,417690,416709,412904,406821,400874,392248,381426,368370,355601,344891,337520,330867,324265,318625,314882,310797,305670,301207,298225,294097,289013,285035,282624,280449,278826,277068,274534,271051,264818,256158,248727,247653,252840,260619,264569,263736,261926,259791,255689,251266,248435,243712,236581,228380,221797,218424,216603,215268,214299,213965,213349,215611,220959,227254,229716,230006,229766,227917,226178,226051,225567,225510,226706,228307,230979,235832,241897,249433,255296,256430,255838,256331,255606,253878,254313,255532,257405,261257,267620,274322,277869,279929,282637,286677,289591,289186,286959,286975,286673,285721,286863,288045,288818,291981,298052,302972,305268,306998,311122,314713,315874,315839,315996,314928,314133,315150,315988,314927,315663,320968,326410,327468,326977,328551,332416,336980,341256,341565,338385,336466,339469,344453,348590,350030,349327,348439
98074,95249,San Andreas,CA,,Calaveras,10709,122444,122575,122109,121544,121786,121988,122186,122068,121663,121941,122575,121412,119583,118905,120082,121376,121806,120657,120162,120144,121062,121709,122635,123966,125902,126649,126708,127286,128235,129052,129889,130205,131087,132441,133226,134388,136454,136560,135384,134692,134707,135422,136770,138017,138482,141548,146664,149363,148185,147059,146235,144936,143924,144217,144294,145131,143232,135811,126737,122444,121889,123175,124228,125475,127026,128701,130494,133434,138528,144735,150272,154289,157005,160276,164682,168801,171388,173089,174451,174893,175292,176058,177687,178649,179541,179521,179516,180253,182062,183182,184262,186345,188971,192222,195818,199847,204559,210866,217471,223820,230189,237115,243605,250110,256731,263067,269447,276372,282361,285441,286601,287661,288663,289978,291617,292142,292043,292066,291843,292082,291847,291827,294285,294647,290738,285742,279711,272247,267808,265745,264265,264036,267011,269911,268783,264925,262116,261499,262463,262451,260196,256871,253255,247561,240085,231076,222307,215298,210907,207247,203769,200976,199101,196807,193771,190941,188923,186434,183129,180365,178774,177766,176962,175794,174059,171791,167704,162229,157395,156176,158805,163412,165768,165143,164032,163149,160832,157850,155713,152899,148856,143867,139372,136694,135027,133952,133545,133732,133379,134565,137803,141412,142590,142616,142625,141738,140553,139590,138582,138800,140040,141397,143595,147342,151240,155912,160104,161572,161666,162256,162693,162551,163058,162820,163109,165868,170524,173836,174770,174937,175014,176041,177647,178222,177355,176060,174542,174647,175861,176046,176132,177323,178630,179999,180987,182003,184145,186022,187034,188304,191071,195473,200968,204222,205241,207001,207680,203310,200809,205969,209677,206044,202897,202633,201480,202815,210076,214217,215424,221894,230630,232799,232321,232224
98077,95252,Valley Springs,CA,,Calaveras,6855,147848,146529,146055,145628,144886,144364,143817,143554,144009,144347,144724,145675,147029,147882,148011,147691,148043,148357,148640,149013,150150,150978,152220,153918,155823,156551,157559,158778,159649,160021,160238,159419,158527,158829,160233,161646,162628,162083,161258,161466,161558,162049,163900,165836,166014,169774,175643,178603,177248,176384,175656,174894,173645,173013,173004,173668,173306,170051,164356,160315,160143,163675,167824,171767,175981,180316,184632,189786,194217,196317,197007,197585,199352,201857,203962,205210,206938,208193,209323,210651,213045,216388,221158,226275,230186,232133,233617,236044,239665,244557,248992,252274,255715,259783,264129,269525,275067,280860,287182,293051,298312,303538,308825,314554,320984,328011,336758,346693,355977,362952,369032,375284,381457,386940,390382,392621,395791,398188,398163,397478,396337,396202,397930,397203,391403,382216,372731,365136,361052,358686,357353,358263,362499,365580,363692,358800,355066,354242,355668,355629,352320,347315,341658,332890,322315,310435,298762,288866,282421,277403,272661,268401,265407,261951,257434,253475,250839,247279,242808,239370,237133,235176,233768,232301,229853,226470,220974,213795,207229,205478,209118,215191,218228,217240,215428,213507,210198,206478,204118,200533,194923,187962,181996,178911,177296,176325,175894,176107,175747,177520,181827,186950,188917,189126,188966,187210,185092,184167,183763,184337,185671,186681,188325,191950,196899,202834,207596,208917,208500,208859,208752,207752,207985,208573,209560,212993,218710,224165,227107,228896,230339,232653,234974,235549,234346,233171,231163,229680,230635,231613,232131,233200,235303,237228,238794,240566,243264,245365,247979,251897,255239,257940,261591,264747,265907,267674,267927,263750,261645,266708,269206,266226,265709,268395,268740,270724,278421,283360,286033,295340,307924,313066,316222,320167
98467,95912,Arbuckle,CA,,Colusa,10959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176966,180704,185645,192620,197243,199038,202087,208345,212541,216107,220347,226610,235802,247262,257941,268712,280070,290017,295714,297755,300702,306186,310383,312424,315216,319522,323872,326438,327699,328533,327299,324186,320252,316433,313793,313445,314259,315095,314893,314211,313659,311572,306932,299844,291587,283479,274944,266110,259097,253356,246831,237693,226835,216008,207765,202296,198248,194199,190903,187996,184912,181558,178098,174931,172062,169851,167864,166094,164727,163839,163063,162331,161480,160941,160822,160761,160542,160138,159338,157985,156285,154677,152928,151171,149954,148937,147500,146127,145610,145374,144790,143959,143127,142345,141542,140903,140562,140286,139716,139270,139529,140094,140630,141110,141484,141627,142724,144574,146057,147522,150133,153521,156847,160454,164464,168342,172094,176629,180842,183649,186228,189510,192943,196410,199960,203644,206624,208976,211288,213627,215579,217659,219508,220951,222017,223053,224313,224639,223832,222902,222005,221396,221885,222052,221727,221792,222520,223539,224871,225924,226412,226973,227630,227887,227985,229372,230424,230472,230873,231884,232489,233184,234457,235777,237130,238483,239615,241096,243570,245812,247016
98485,95932,Colusa,CA,,Colusa,8856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151652,143612,137933,134054,133617,137182,141885,145357,147720,149672,152991,157846,164323,171088,176774,182093,187174,190138,191456,193801,196366,199874,204184,209213,214246,221210,230464,241180,250293,257385,263815,270503,275449,278184,279775,281590,283679,285241,285952,287185,288588,289033,287624,284822,281482,278855,276832,275499,274691,273683,272208,270701,268872,266127,261517,255298,248876,242353,234878,227140,220625,215354,210079,202718,193767,184544,177549,173133,170179,167193,164465,161844,159214,156411,153465,150850,148518,146624,145461,144695,143887,143281,142808,142358,141942,141496,141025,140742,140703,140776,140354,139203,137813,136277,134671,133071,131750,130614,129451,128309,127751,127522,126944,126250,125657,125057,124160,123373,122817,122448,121968,121757,122018,122389,122731,123414,124171,125078,126531,128018,129458,131604,134382,137681,141359,145149,148296,150686,152835,155832,159208,162529,165328,167938,170834,173722,175845,178007,180212,182045,183863,185791,187069,188288,189932,190244,189676,189507,189677,189475,189502,189191,188906,188991,188912,188384,187866,187889,188267,188276,187915,188347,189978,191705,192422,191797,191657,192313,192946,193227,193787,194936,196663,197639,197965,198513,199026,199614,200991,202962,204601,205988,207220
98536,95987,Williams,CA,,Colusa,10664,134657,135018,133870,134373,135145,132673,128732,127299,127100,126252,125695,124098,120948,118433,119571,121471,122679,122902,124833,126155,125941,127085,129844,131596,132828,135603,136243,135284,134719,134936,132453,131921,132826,133264,132525,133110,134083,135383,137580,140487,142819,142934,142690,143631,147409,149413,148054,148613,153660,157917,158805,155852,152655,152174,154060,151188,149427,151521,153571,150772,149583,151556,153614,153824,155470,158497,160953,161077,160336,161504,164073,165918,162634,155342,151874,153701,154565,157711,163176,169499,171959,169588,167445,169131,169997,169175,167985,168305,171015,174787,177175,179068,180640,182716,185463,188597,192282,198118,204634,210233,214653,217246,219904,224867,231089,237931,245691,253517,263309,275157,285745,293141,299209,303143,305596,307709,309800,311012,310814,310166,310716,311860,312193,310934,307638,303036,299596,297576,297039,296984,296233,294319,292458,289999,286515,282154,276854,270253,262909,255243,247530,241216,236100,230583,222069,211309,200502,192603,187522,183916,180350,177045,174000,171001,167756,164191,160810,157530,154999,153515,152725,152047,151545,151008,150019,148664,147410,146800,146654,146720,146785,146501,145721,144504,142751,140867,139338,137782,136097,134200,132945,132537,132329,131380,130232,129205,128540,128193,127713,126919,126213,125811,125744,126332,127001,127563,128283,129074,129990,131191,132499,134493,137304,140187,142556,145293,148531,151449,153622,156181,159175,162401,165875,169326,172309,175521,178688,181289,183540,185318,186049,186074,187116,188756,190013,190349,190888,192401,194697,195545,195934,197060,198270,199143,199106,197883,197260,197634,197062,195525,194779,195434,196653,198098,199706,199910,199675,199837,200201,201115,202243,202632,203275,204620,204085,202449,201580,202324,203260,204411,206707,208650,210131,211640
97715,94507,Alamo,CA,San Francisco,Contra Costa,6703,379251,394016,401922,406540,409699,414548,419735,425508,430287,438302,451945,466013,477903,489691,502070,510773,516312,520529,525617,529843,536476,545295,553472,559431,565640,569059,577068,592189,607323,617322,627547,636823,646464,655136,660566,663535,667357,671675,678156,686319,696082,703731,707886,713529,725932,739413,752990,766756,779257,793666,810133,823633,839486,860977,879277,890730,901632,910453,915899,922265,932372,938735,944613,952436,957559,959950,963850,969577,975614,979772,982674,986617,992106,999061,1008263,1016202,1021986,1028101,1035137,1040333,1045584,1054314,1063658,1071856,1085392,1103693,1121305,1138227,1156879,1176288,1191265,1199423,1205796,1220754,1241011,1263194,1271777,1266802,1266323,1283950,1306030,1324362,1342707,1363779,1382882,1403248,1428409,1455663,1478842,1501900,1510149,1492398,1465339,1447812,1430366,1413223,1403217,1396454,1391603,1384934,1379793,1375161,1374208,1377073,1386631,1392245,1418625,1469924,1521315,1532118,1511822,1484938,1474232,1468515,1458398,1439472,1415749,1392999,1366088,1333387,1299760,1278350,1269324,1260642,1232796,1198454,1174606,1166220,1164486,1165516,1162521,1156562,1151490,1151326,1154586,1156825,1156547,1156427,1163025,1177732,1195605,1206876,1206834,1198157,1190907,1183212,1169384,1157260,1155224,1158834,1165161,1159104,1139118,1123501,1120767,1118877,1110612,1105405,1109193,1109463,1107810,1116660,1123301,1123854,1116169,1099403,1086429,1087050,1092067,1099312,1105800,1123824,1152291,1168412,1152135,1136328,1151407,1187777,1213225,1225034,1237327,1248139,1258487,1270225,1287883,1309430,1344735,1375879,1391844,1398532,1400599,1401208,1406808,1416208,1422110,1415616,1391299,1368503,1366206,1373406,1378590,1383953,1401846,1428598,1453605,1474160,1486446,1506217,1551560,1605362,1640773,1666059,1680802,1687246,1699774,1713186,1722556,1726591,1727041,1727940,1728276,1723099,1718593,1716273,1711457,1703519,1695461,1693232,1697147,1706377,1721832,1732068,1728016,1723240,1722121,1739370,1777880,1820049,1845878,1859520,1864790,1873220,1895722,1920675
97717,94509,Antioch,CA,San Francisco,Contra Costa,282,141377,142090,142090,143012,144477,144264,143303,142973,143522,144850,145852,145233,144310,144173,143930,143524,143489,143792,144171,144877,144668,143217,142298,142699,142600,142634,144151,146518,147917,149386,151586,153793,156397,159660,162423,164832,167379,169507,171472,173272,175135,177402,179926,182388,185405,188860,192354,195443,198117,200411,202322,204270,206713,209005,210724,212435,214674,217175,219321,220788,222230,223530,224762,225578,226080,227180,229427,231737,234167,236358,238679,240977,243289,246187,249948,253256,256149,258792,260970,263202,265617,268020,270097,271933,274647,278456,282022,285658,290713,297128,302575,306169,309227,313925,320609,328603,338351,349352,360704,372431,383748,393296,402803,413095,422134,429847,437611,445807,453885,461951,470281,475947,478368,478886,477592,473923,471234,469780,467276,464448,461608,457256,452586,448550,444216,439433,438137,440977,444757,442816,435499,427767,423088,419165,415690,409688,398924,386248,375168,364287,353241,344089,337322,330481,316569,297715,275605,256651,244322,236976,228326,219565,210927,202138,193060,184094,176056,168084,161717,158801,157940,156978,156664,156308,155531,155757,157480,159737,162164,165956,170413,172542,171221,169213,167491,166121,165044,163811,161527,158886,157179,156264,155735,155523,155915,156442,155943,154464,153353,153217,154562,156749,159027,162200,166162,169242,171147,172486,174400,177821,182518,188207,194036,198552,202412,206370,210783,215782,222560,230104,238072,245100,250319,253749,256694,259747,263795,267984,270749,272865,275377,276546,277214,279229,281961,283525,284354,286067,289086,292522,295882,299445,302827,306150,309425,312578,315738,318480,320058,322963,328241,333677,337819,341407,344729,347981,351006,353976,357535,360742,363568,367055,371016,374125,376984,379857,381596,383301,386251,388886,391565,395789,401865,407288
97739,94531,Antioch,CA,San Francisco,Contra Costa,2296,190068,190555,190577,190354,190352,190822,191555,191868,191962,192707,193913,195465,196770,197025,196886,196612,197412,199591,201237,202056,202745,204642,207598,209287,209582,210673,212088,212800,212630,211863,211278,211234,211803,212306,212473,213008,214392,216608,219281,222117,225035,227818,231275,236480,243611,249983,254475,258073,261675,265319,269607,273898,277447,280258,282834,285911,289353,291844,293555,295729,298664,301018,302751,305008,306768,307334,308595,310753,312818,315264,317888,320273,323187,326256,329468,332735,335644,338178,340822,343556,345996,348402,351248,354168,357314,361352,366257,371799,377766,384298,389964,394059,397070,402272,410172,419154,426365,433444,441947,450685,459446,469790,481135,491694,502975,516523,531872,547014,561431,573818,582483,587730,591874,596468,600599,601546,600023,598064,596100,593816,592972,592940,592557,589090,582738,574334,568001,565329,566328,560747,546022,531236,521700,513889,507617,500875,491124,479786,467137,452600,435596,417688,399858,382715,363263,341561,319358,303341,294451,289129,283749,279046,274121,269356,265127,260734,256021,251407,247892,245936,244752,242612,239387,236557,236507,238894,242165,244860,247020,248871,250502,250528,249022,247094,244857,242008,238309,234925,231962,228890,226029,224263,223040,221963,221793,221643,221551,221140,220089,218989,219918,222233,225286,229147,233112,235542,236663,238246,240886,244502,249146,254527,259682,264992,271331,279343,287857,295511,301545,307473,315071,323477,330869,336357,339136,340931,343543,346178,348007,349811,351660,353974,355706,356672,357084,358201,360582,364689,369105,372896,376327,379707,382339,383911,386187,389755,393752,396764,399211,401859,404987,407651,410007,412927,416394,419940,423979,428406,432696,436922,440986,445155,449300,453051,456449,460686,464071,465886,467691,470755,474715,479166,485222,491155
97721,94513,Brentwood,CA,San Francisco,Contra Costa,394,254357,253588,253991,253589,254119,260042,267334,271002,272170,273753,275280,276596,276023,274964,274425,275463,276571,275524,273049,273229,273715,271827,269696,268546,269118,270929,272532,273131,273293,273533,274595,277399,281151,282006,279602,277379,279749,285678,291754,296228,300852,303622,305422,305950,306905,310464,316303,322240,327742,330908,332032,333698,337672,343137,347893,351577,355288,360440,366058,369026,369417,370308,372991,375378,375197,372461,369877,368030,366809,366402,366988,368459,369301,369193,369226,370464,372138,374526,377978,381799,384602,386405,388199,390587,392986,396738,402111,407795,412659,418417,423391,426645,430169,436812,446120,457020,467956,478410,490715,505035,518556,530844,543296,555723,567858,580842,594954,609493,622711,634705,645718,654541,660038,663720,664299,660810,656303,651421,645343,641214,639974,637055,629424,619103,609880,600687,597613,603637,613065,612505,600885,584562,572578,561536,548918,534248,519281,505066,491223,475832,458953,444716,433567,422722,407939,390990,374174,361935,354740,350242,344778,338570,332375,327031,322352,317892,313439,309373,305707,303016,301815,300626,298488,296532,296084,296213,296497,296839,297474,298182,298695,297680,294310,290165,286302,283086,280120,278332,277231,275900,274438,273927,274613,275851,277124,278219,279937,282789,285336,286864,288009,289394,291256,295118,300496,306095,311748,317801,324140,330023,335698,342058,349740,357529,365632,374275,382459,388565,393692,399288,404574,407707,410329,413107,415221,417205,420682,424386,427910,430894,433246,435440,439222,444285,449327,454096,459099,464917,469935,473769,478492,485177,491242,495154,497393,499298,501535,503732,505584,508617,512653,515894,517781,519133,520286,521905,524310,526976,529918,533049,536155,540338,545570,550612,554352,558349,561769,564500,566642,568132,569324,571572,577268,583612
