Calculation1,City,County/State/ Territory,Measure Names,School,Uad Uc Ethn 6 Cat,Measure Values
SAN LORENZO HIGH SCHOOL53130,San Lorenzo,Alameda,adm,SAN LORENZO HIGH SCHOOL,Asian,8
SAN LORENZO HIGH SCHOOL53130,San Lorenzo,Alameda,app,SAN LORENZO HIGH SCHOOL,Asian,11
SAN LORENZO HIGH SCHOOL53130,San Lorenzo,Alameda,enr,SAN LORENZO HIGH SCHOOL,Hispanic/ Latino,5
SAN LORENZO HIGH SCHOOL53130,San Lorenzo,Alameda,adm,SAN LORENZO HIGH SCHOOL,Hispanic/ Latino,9
SAN LORENZO HIGH SCHOOL53130,San Lorenzo,Alameda,app,SAN LORENZO HIGH SCHOOL,Hispanic/ Latino,19
SAN LORENZO HIGH SCHOOL53130,San Lorenzo,Alameda,enr,SAN LORENZO HIGH SCHOOL,All,13
SAN LORENZO HIGH SCHOOL53130,San Lorenzo,Alameda,adm,SAN LORENZO HIGH SCHOOL,All,20
SAN LORENZO HIGH SCHOOL53130,San Lorenzo,Alameda,app,SAN LORENZO HIGH SCHOOL,All,33
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,enr,SKYLINE HIGH SCHOOL,White,
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,adm,SKYLINE HIGH SCHOOL,White,3
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,app,SKYLINE HIGH SCHOOL,White,5
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,enr,SKYLINE HIGH SCHOOL,Asian,6
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,adm,SKYLINE HIGH SCHOOL,Asian,18
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,app,SKYLINE HIGH SCHOOL,Asian,23
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,enr,SKYLINE HIGH SCHOOL,Hispanic/ Latino,4
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,adm,SKYLINE HIGH SCHOOL,Hispanic/ Latino,4
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,app,SKYLINE HIGH SCHOOL,Hispanic/ Latino,11
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,enr,SKYLINE HIGH SCHOOL,African American,
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,adm,SKYLINE HIGH SCHOOL,African American,4
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,app,SKYLINE HIGH SCHOOL,African American,8
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,enr,SKYLINE HIGH SCHOOL,All,11
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,adm,SKYLINE HIGH SCHOOL,All,30
SKYLINE HIGH SCHOOL52238,Oakland,Alameda,app,SKYLINE HIGH SCHOOL,All,48
SOJOURNER TRUTH ACADEMY52224,Oakland,Alameda,enr,SOJOURNER TRUTH ACADEMY,All,
SOJOURNER TRUTH ACADEMY52224,Oakland,Alameda,adm,SOJOURNER TRUTH ACADEMY,All,
SOJOURNER TRUTH ACADEMY52224,Oakland,Alameda,app,SOJOURNER TRUTH ACADEMY,All,5
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,enr,TENNYSON HIGH SCHOOL,Asian,
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,adm,TENNYSON HIGH SCHOOL,Asian,3
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,app,TENNYSON HIGH SCHOOL,Asian,9
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,enr,TENNYSON HIGH SCHOOL,Hispanic/ Latino,
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,adm,TENNYSON HIGH SCHOOL,Hispanic/ Latino,
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,app,TENNYSON HIGH SCHOOL,Hispanic/ Latino,21
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,enr,TENNYSON HIGH SCHOOL,All,
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,adm,TENNYSON HIGH SCHOOL,All,4
TENNYSON HIGH SCHOOL51152,Hayward,Alameda,app,TENNYSON HIGH SCHOOL,All,31
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,enr,WASHINGTON HIGH SCHOOL,White,
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,adm,WASHINGTON HIGH SCHOOL,White,5
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,app,WASHINGTON HIGH SCHOOL,White,14
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,enr,WASHINGTON HIGH SCHOOL,Asian,4
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,adm,WASHINGTON HIGH SCHOOL,Asian,39
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,app,WASHINGTON HIGH SCHOOL,Asian,59
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,enr,WASHINGTON HIGH SCHOOL,Hispanic/ Latino,
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,adm,WASHINGTON HIGH SCHOOL,Hispanic/ Latino,4
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,app,WASHINGTON HIGH SCHOOL,Hispanic/ Latino,8
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,enr,WASHINGTON HIGH SCHOOL,All,6
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,adm,WASHINGTON HIGH SCHOOL,All,51
WASHINGTON HIGH SCHOOL50972,Fremont,Alameda,app,WASHINGTON HIGH SCHOOL,All,87
